smiles,source_canonical_id,source_standardized_smiles
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)/C(C#N)=C/c1ccc(N(CC)c2ccc(Oc3ccc(N(CC)c4ccc(*)cc4)cc3)cc2)cc1,ru_009834,*c1ccc(/C=C(\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(CC)c3ccc(Oc4ccc(N(*)CC)cc4)cc3)cc2)cc1
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)C(C#N)=Cc1ccc(/C=C/c2ccc(N(CC)Cc3cccc(CN(CC)c4ccc(/C=C/c5ccc(*)s5)cc4)c3)cc2)s1,ru_005479,*Cc1cccc(CN(CC)c2ccc(/C=C/c3ccc(C=C(C#N)C(=O)NC4CCCCC4NC(=O)/C(C#N)=C/c4ccc(/C=C/c5ccc(N(*)CC)cc5)s4)s3)cc2)c1
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)C(C#N)=Cc1ccc(/C=C/c2ccc(N(CC)Cc3ccccc3CN(CC)c3ccc(/C=C/c4ccc(*)s4)cc3)cc2)s1,ru_005485,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)C(=O)NC3CCCCC3NC(=O)C(C#N)=Cc3ccc(/C=C/c4ccc(N(*)CC)cc4)s3)s2)cc1
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)C(C#N)Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(*)s5)cc4)cc3)cc2)s1,ru_000147,*=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(/C=C(\C#N)C(=O)NC6CCCCC6NC(=O)C(=*)C#N)s5)cc4)cc3)cc2)s1
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)C(C#N)Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(*)cc3)cc2)cc1,ru_000153,*=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(/C=C(\C#N)C(=O)NC4CCCCC4NC(=O)C(=*)C#N)cc3)cc2)cc1
*/C=C(\C#N)C(=O)Nc1cccc(NC(=O)/C(C#N)=C/c2ccc(N(CC)Cc3ccccc3CN(CC)c3ccc(*)cc3)cc2)c1,ru_005482,*Cc1ccccc1CN(CC)c1ccc(/C=C(\C#N)C(=O)Nc2cccc(NC(=O)/C(C#N)=C/c3ccc(N(*)CC)cc3)c2)cc1
*/C=C(\C#N)C(=O)OCCCCCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,ru_001380,*C=C(C#N)C(=O)OCCCCCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC
*/C=C(\C#N)C(=O)OCCCCCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC,ru_001381,*C=C(C#N)C(=O)OCCCCCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1cc(NC(=O)OCCCCn2c3ccccc3c3cc(*)ccc32)ccc1C,ru_005707,*NC(=O)OCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c3ccc4c(c3)c3ccccc3n4CCCCOC(=O)Nc3cc(*)ccc3C)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1ccc(-c2ccc(NC(=O)OCCCCn3c4ccccc4c4cc(*)ccc43)c(C)c2)cc1C,ru_010147,*c1ccc(NC(=O)OCCCCn2c3ccccc3c3cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c4ccc5c(c4)c4ccccc4n5CCCCOC(=O)Nc4ccc(*)cc4C)ccc32)c(C)c1
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCn2c3ccccc3c3cc(*)ccc32)c1,ru_005707,*NC(=O)OCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c3ccc4c(c3)c3ccccc3n4CCCCOC(=O)Nc3cc(*)ccc3C)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,ru_001382,*C=C(C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC,ru_001383,*C=C(C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,ru_000170,*=Cc1ccc2c(c1)c1cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc1n2CCCCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCn1c2ccccc2c2ccccc21,ru_000171,*=Cc1ccc2c(c1)c1cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc1n2CCCCCCCCCCCn1c2ccccc2c2ccccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCn1c2ccccc2c2cc(*)ccc21,ru_000172,*=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2cc(*)ccc21,ru_000173,*=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2cc(*)ccc21,ru_000174,*=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2cc(*)ccc21,ru_000175,*=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2cc(*)ccc21,ru_000176,*=Cc1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc21
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(C#N)Cc1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCn3c4ccccc4c4cc(*)ccc43)cc2)cc1,ru_000177,*=Cc1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCn3c4ccccc4c4cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=*)C#N)ccc43)cc2)cc1
*/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c1ccc(/C=C/c2ccc(N(CC)Cc3ccccc3CN(CC)c3ccc(C=Cc4ccc(*)s4)cc3)cc2)s1,ru_005486,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c3ccc(C=Cc4ccc(N(*)CC)cc4)s3)s2)cc1
*/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c1ccc(C=Cc2ccc(N(CC)Cc3ccccc3CN(CC)c3ccc(/C=C/c4ccc(*)s4)cc3)cc2)s1,ru_005486,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c3ccc(C=Cc4ccc(N(*)CC)cc4)s3)s2)cc1
*/C=C(\C#N)S(=O)(=O)C(C#N)=Cc1ccc(N(CC)Cc2ccccc2CN(CC)c2ccc(*)cc2)cc1,ru_005483,*Cc1ccccc1CN(CC)c1ccc(/C=C(\C#N)S(=O)(=O)C(C#N)=Cc2ccc(N(*)CC)cc2)cc1
*/C=C(\C#N)c1cccc(C(C#N)=Cc2ccc(/C=C/c3ccc(N(CC)Cc4ccccc4CN(CC)c4ccc(/C=C/c5ccc(*)s5)cc4)cc3)s2)c1,ru_005487,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)c3cccc(C(C#N)=Cc4ccc(/C=C/c5ccc(N(*)CC)cc5)s4)c3)s2)cc1
*/C=C(\C#N)c1cccc(C(C#N)Cc2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccc(/C=C/c6ccc(*)s6)cc5)cc4)cc3)s2)c1,ru_000148,*=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(/C=C(\C#N)c6cccc(C(=*)C#N)c6)s5)cc4)cc3)cc2)s1
*/C=C(\C)CC*,ru_001232,*C/C=C(\C)C*
*/C=C(\Cl)CC*,ru_001233,*C/C=C(\Cl)C*
*/C=C(\Oc1ccccc1)c1ccc(/C(=C/c2ccc(C=Cc3cc(OC)c(C=Cc4ccc(*)cc4)cc3OC)cc2)c2ccc(Oc3ccccc3)cc2)cc1,ru_001630,*C=Cc1ccc(/C=C(\Oc2ccccc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1
*/C=C(\c1ccc(OC)cc1)c1ccc(C(Cc2cc(OC)c(*)cc2OC)c2ccc(OC)cc2)cc1,ru_000145,*=Cc1cc(OC)c(/C=C(\c2ccc(OC)cc2)c2ccc(C(=*)c3ccc(OC)cc3)cc2)cc1OC
*/C=C(\c1ccc(Oc2ccccc2)cc1)c1ccc(/C(=C/c2ccc(C=Cc3cc(OC)c(C=Cc4ccc(*)cc4)cc3OC)cc2)Oc2ccccc2)cc1,ru_001630,*C=Cc1ccc(/C=C(\Oc2ccccc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1
*/C=C(\c1ccccc1)c1ccc(-c2ccc(C(Cc3ccc(*)cc3)c3ccccc3)cc2)cc1,ru_000146,*=Cc1ccc(/C=C(\c2ccccc2)c2ccc(-c3ccc(C(=*)c4ccccc4)cc3)cc2)cc1
*/C=C(\c1ccccc1)c1ccc(OC(=O)CCCCC(=O)Oc2ccc(/C(=C/c3ccc(-c4ccc(*)cc4)cc3)c3ccccc3)cc2)cc1,ru_003574,*CCCCC(=O)Oc1ccc(/C(=C/c2ccc(-c3ccc(/C=C(\c4ccccc4)c4ccc(OC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1
*/C=C(\c1ccccc1)c1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(/C(=C/c3ccc(-c4ccc(*)cc4)cc3)c3ccccc3)cc2)cc1,ru_003742,*CCCCCCCCC(=O)Oc1ccc(/C(=C/c2ccc(-c3ccc(/C=C(\c4ccccc4)c4ccc(OC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1
*/C=C(\c1ccccc1)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(/C(=C/c4ccc(-c5ccc(*)cc5)cc4)c4ccccc4)cc3)cc2)cc1,ru_008075,*Oc1ccc(/C(=C/c2ccc(-c3ccc(/C=C(\c4ccccc4)c4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c2ccccc2)cc1
*/C=C(\c1ccccc1)c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(/C(=C/c4ccc(-c5ccc(*)cc5)cc4)c4ccccc4)cc3)c2)cc1,ru_008076,*Oc1ccc(/C(=C/c2ccc(-c3ccc(/C=C(\c4ccccc4)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)cc2)c2ccccc2)cc1
*/C=C/C(=N/c1cccc(NC(*)c2ccccc2)c1)c1ccccc1,ru_000230,*=Nc1cccc(/N=C(/C=C/C(=*)c2ccccc2)c2ccccc2)c1
*/C=C/C(=O)C=Cc1ccc(OCCCCCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCCCCCOc5ccc(*)cc5)cc4)o3)cc2)cc1,ru_001662,*C=Cc1ccc(OCCCCCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCCCCCOc5ccc(/C=C/C(*)=O)cc5)cc4)o3)cc2)cc1
*/C=C/C(=O)C=Cc1ccc(OCCCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCCCOc5ccc(*)cc5)cc4)o3)cc2)cc1,ru_001663,*C=Cc1ccc(OCCCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCCCOc5ccc(/C=C/C(*)=O)cc5)cc4)o3)cc2)cc1
*/C=C/C(=O)C=Cc1ccc(OCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCOc5ccc(*)cc5)cc4)o3)cc2)cc1,ru_001665,*C=Cc1ccc(OCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCOc5ccc(/C=C/C(*)=O)cc5)cc4)o3)cc2)cc1
*/C=C/C(=O)NCCCCCCNC(=O)C=CC(=O)NNC(*)=O,ru_001429,*C=CC(=O)NNC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NCCCCCCNC(=O)C=CC(=O)OCCOC(*)=O,ru_001437,*C=CC(=O)OCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NCCCCCCNC(=O)C=CC(=O)OCCOCCOC(*)=O,ru_001439,*C=CC(=O)OCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NCCCCCCNC(=O)C=CC(=O)OCCOCCOCCOC(*)=O,ru_001440,*C=CC(=O)OCCOCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NCCCCCCNC(=O)C=CC(=O)OCCOCCOCCOCCOC(*)=O,ru_001441,*C=CC(=O)OCCOCCOCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc1ccc(NC(=O)/C=C/C(=O)NNC(=O)C=CC(=O)Nc2ccc(OC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc1ccc(NC(=O)C=CC(=O)NNC(=O)/C=C/C(=O)Nc2ccc(OC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)NNC(=O)C=CC(=O)NCCCCCCNC(*)=O,ru_001429,*C=CC(=O)NNC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)NNC(=O)C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)NNC(=O)C=CC(=O)Nc1ccc(OC(=O)c2ccccc2C(=O)NNC(=O)c2ccccc2C(=O)Oc2ccc(NC(*)=O)cc2)cc1,ru_001431,*C=CC(=O)Nc1ccc(OC(=O)c2ccccc2C(=O)NNC(=O)c2ccccc2C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)Nc1ccc(Cc2ccc(NC(=O)C=Cc3ccc(*)cc3)cc2)cc1,ru_001631,*C=Cc1ccc(/C=C/C(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1
*/C=C/C(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)C=CC(=O)NNC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)Nc1ccc(OC(=O)c2ccccc2C(=O)NNC(=O)c2ccccc2C(=O)Oc2ccc(NC(=O)C=CC(=O)NNC(*)=O)cc2)cc1,ru_001431,*C=CC(=O)Nc1ccc(OC(=O)c2ccccc2C(=O)NNC(=O)c2ccccc2C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)OC(C)COC(*)=O,ru_004973,*COC(=O)/C=C/C(=O)OC(*)C
*/C=C/C(=O)OCC(C)OC(*)=O,ru_004973,*COC(=O)/C=C/C(=O)OC(*)C
*/C=C/C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,ru_010355,*c1ccc(OCC(O)COC(=O)/C=C/C(=O)Oc2ccc(C(*)(C)C)cc2)cc1
*/C=C/C(=O)OCCN(CCOC(=O)C=Cc1ccc(*)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,ru_001632,*C=Cc1ccc(/C=C/C(=O)OCCN(CCOC(*)=O)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1
*/C=C/C(=O)OCCN(CCOC(=O)C=Cc1ccc(OCCCCCOc2ccc(*)cc2)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,ru_001666,*C=Cc1ccc(OCCCCCOc2ccc(/C=C/C(=O)OCCN(CCOC(*)=O)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1
*/C=C/C(=O)OCCOC(=O)C=CC(=O)NCCCCCCNC(*)=O,ru_001437,*C=CC(=O)OCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)OCCOCCOC(=O)C=CC(=O)NCCCCCCNC(*)=O,ru_001439,*C=CC(=O)OCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)OCCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(*)=O,ru_001440,*C=CC(=O)OCCOCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)OCCOCCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(*)=O,ru_001441,*C=CC(=O)OCCOCCOCCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(*)=O
*/C=C/C(=O)Oc1ccc(-c2ccc(OC(=O)C=Cc3ccc(*)cc3)cc2)cc1,ru_001633,*C=Cc1ccc(/C=C/C(=O)Oc2ccc(-c3ccc(OC(*)=O)cc3)cc2)cc1
*/C=C/C(=O)Oc1ccc(C(C)(C)c2ccc(OCC(O)COC(*)=O)cc2)cc1,ru_010355,*c1ccc(OCC(O)COC(=O)/C=C/C(=O)Oc2ccc(C(*)(C)C)cc2)cc1
*/C=C/C(=O)Oc1ccc(NC(=O)/C=C/C(=O)NNC(=O)C=CC(=O)Nc2ccc(OC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)Oc1ccc(NC(=O)C=CC(=O)NNC(=O)/C=C/C(=O)Nc2ccc(OC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1,ru_001430,*C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC(*)=O)cc2)cc1
*/C=C/C(=O)Oc1ccc(OC(=O)C=Cc2ccc(*)cc2)cc1,ru_001634,*C=Cc1ccc(/C=C/C(=O)Oc2ccc(OC(*)=O)cc2)cc1
*/C=C/C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(*)cc4)c(C)c3)cc2C)cc1,ru_010575,*c1ccc(Oc2ccc(/C=C/C(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4C)cc3)cc2)c(C)c1
*/C=C/C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,ru_010574,*c1ccc(Oc2ccc(/C=C/C(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1
*/C=C/C(=O)c1ccc(Oc2ccc(C(C)(c3ccccc3)c3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,ru_010576,*c1ccc(Oc2ccc(/C=C/C(=O)c3ccc(Oc4ccc(C(*)(C)c5ccccc5)cc4)cc3)cc2)cc1
*/C=C/C(=O)c1cccc(C(=O)C=CNc2cccc(S(=O)(=O)c3cccc(N*)c3)c2)c1,ru_001571,*C=CNc1cccc(S(=O)(=O)c2cccc(N/C=C/C(=O)c3cccc(C(*)=O)c3)c2)c1
*/C=C/C(Nc1cccc(/N=C(/*)c2ccccc2)c1)c1ccccc1,ru_000230,*=Nc1cccc(/N=C(/C=C/C(=*)c2ccccc2)c2ccccc2)c1
*/C=C/C1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N3CCC(OC(=O)Nc4cc(NC(=O)OC5CCN(c6ccc(*)s6)CC5)ccc4C)CC3)s2)O1,ru_005690,*NC(=O)OC1CCN(c2ccc(/C=C/C3=CC(=C(C#N)C#N)C=C(/C=C/c4ccc(N5CCC(OC(=O)Nc6ccc(C)c(*)c6)CC5)s4)O3)s2)CC1
*/C=C/C1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N3CCC(OC(=O)Nc4ccc(C)c(NC(=O)OC5CCN(c6ccc(*)s6)CC5)c4)CC3)s2)O1,ru_005690,*NC(=O)OC1CCN(c2ccc(/C=C/C3=CC(=C(C#N)C#N)C=C(/C=C/c4ccc(N5CCC(OC(=O)Nc6ccc(C)c(*)c6)CC5)s4)O3)s2)CC1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(/N=N/c3ccc(N(C)CCOC(=O)Nc4ccc(C)c(NC(=O)OCCN(C)c5ccc(/N=N/c6ccc(*)cc6)cc5)c4)cc3)cc2)O1,ru_005710,*NC(=O)OCCN(C)c1ccc(/N=N/c2ccc(/C=C/C3=CC(=C(C#N)C#N)C=C(C=Cc4ccc(/N=N/c5ccc(N(C)CCOC(=O)Nc6ccc(C)c(*)c6)cc5)cc4)O3)cc2)cc1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(N(C)CCOC(=O)Nc3ccc(C)c(NC(=O)OCCN(C)c4ccc(*)s4)c3)s2)O1,ru_005709,*NC(=O)OCCN(C)c1ccc(/C=C/C2=CC(=C(C#N)C#N)C=C(C=Cc3ccc(N(C)CCOC(=O)Nc4ccc(C)c(*)c4)s3)O2)s1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2sc(-c3ccc(-c4ccc(-c5ccc(-c6sc(*)c(CCCCCC)c6CCCCCC)s5)s4)s3)c(CCCCCC)c2CCCCCC)O1,ru_001470,*C=CC1=CC(=C(C#N)C#N)C=C(/C=C/c2sc(-c3ccc(-c4ccc(-c5ccc(-c6sc(*)c(CCCCCC)c6CCCCCC)s5)s4)s3)c(CCCCCC)c2CCCCCC)O1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2sc(-c3ccc(-c4ccc(-c5sc(*)c(CCCCCC)c5CCCCCC)s4)s3)c(CCCCCC)c2CCCCCC)O1,ru_001471,*C=CC1=CC(=C(C#N)C#N)C=C(/C=C/c2sc(-c3ccc(-c4ccc(-c5sc(*)c(CCCCCC)c5CCCCCC)s4)s3)c(CCCCCC)c2CCCCCC)O1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2sc(-c3ccc(-c4sc(*)c(CCCCCC)c4CCCCCC)s3)c(CCCCCC)c2CCCCCC)O1,ru_001472,*C=CC1=CC(=C(C#N)C#N)C=C(/C=C/c2sc(-c3ccc(-c4sc(*)c(CCCCCC)c4CCCCCC)s3)c(CCCCCC)c2CCCCCC)O1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2sc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5sc(*)c(CCCCCC)c5CCCCCC)ccc3-4)c(CCCCCC)c2CCCCCC)O1,ru_001473,*C=CC1=CC(=C(C#N)C#N)C=C(/C=C/c2sc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5sc(*)c(CCCCCC)c5CCCCCC)ccc3-4)c(CCCCCC)c2CCCCCC)O1
*/C=C/C1=CC(=C(C#N)C#N)C=C(C=Cc2sc(-c3ccc4c(c3)Sc3cc(-c5sc(*)c(CCCCCC)c5CCCCCC)ccc3N4CCCCCC)c(CCCCCC)c2CCCCCC)O1,ru_001474,*C=CC1=CC(=C(C#N)C#N)C=C(/C=C/c2sc(-c3ccc4c(c3)Sc3cc(-c5sc(*)c(CCCCCC)c5CCCCCC)ccc3N4CCCCCC)c(CCCCCC)c2CCCCCC)O1
*/C=C/C1=CC(=C2C(=O)c3ccccc3C2=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)CCOc3ccc(-c4nc5ccc(Oc6ccc7nc(-c8ccc(OCCN(C)c9ccc(*)cc9)cc8)c(-c8ccccc8)nc7c6)cc5nc4-c4ccccc4)cc3)cc2)O1,ru_004800,*CCOc1ccc(-c2nc3ccc(Oc4ccc5nc(-c6ccc(OCCN(C)c7ccc(/C=C/C8=CC(=C9C(=O)c%10ccccc%10C9=C(C#N)C#N)C=C(/C=C/c9ccc(N(*)C)cc9)O8)cc7)cc6)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1
*/C=C/CC(=O)OCCCCCCCCCCCCCCCCOC(=O)C*,ru_001235,*C/C=C/CC(=O)OCCCCCCCCCCCCCCCCOC(*)=O
